x1	x2	x3	x4	x5	x6	x7	x8	x9	x10	x11	x12	x13	x14	x15	x16	x17	x18	x19	x20	y
0.06079	-0.32078	-0.05748	1.92629	0.29967	0.33208	0.27286	-0.21720	0.45456	0.14103	-0.68385	-0.02752	-0.27778	-1.36204	0.64613	-0.04322	0.08040	0.32283	-0.00916	-0.09556	1
-1.84190	1.43509	0.68934	0.89207	2.27719	-1.56303	-0.49772	-1.15108	1.36584	2.44785	1.45328	0.84356	-1.62289	-0.34730	-1.17946	-0.20722	-0.94967	0.24594	-0.07823	0.19174	1
-0.22320	0.16476	0.29838	1.48986	-0.25172	-1.23911	-0.80021	0.29337	-0.84562	0.18716	0.17334	0.25690	0.34171	0.05089	-1.46753	0.06321	-0.41412	-0.76136	0.24395	0.28413	0
0.25598	0.54446	-0.30726	-1.11925	1.15360	-1.19920	1.24669	-0.87428	1.90930	0.43784	-0.14028	-0.18631	-1.10661	-1.09449	0.44770	-0.17561	0.42865	1.41127	-0.33552	-0.43796	1
-1.23959	-0.06845	-0.46321	0.60784	-0.98060	-0.81053	0.59417	0.42189	-0.27963	-1.25739	-0.18510	-0.51877	0.62675	0.02878	0.85698	0.07133	0.63950	0.22017	1.21213	-0.21817	0
0.49299	0.02521	0.38448	-0.05752	0.92738	-0.58989	-0.43957	-0.42276	0.36384	1.12367	0.16429	0.44052	-0.61596	-1.54312	0.69869	-0.07323	-0.53053	-0.10319	2.19622	0.16265	1
1.07813	0.22019	-0.19170	-0.08622	0.87999	0.83016	0.85355	-0.64799	1.37731	0.38615	1.92351	-0.10223	-0.82565	1.03239	0.37284	-0.12937	0.26783	0.99289	-0.95304	-0.29930	1
-0.68654	-0.85961	-0.40803	1.16338	-0.52354	-1.16405	0.68418	0.15397	0.14875	-0.86773	-2.10984	-0.42721	0.26498	-0.89057	-0.35799	0.02079	0.56416	0.43256	1.33933	-0.24749	0
-0.37563	-0.86398	-0.31791	-1.30482	-0.36087	-2.35046	0.55531	0.08986	0.17052	-0.64292	-0.91032	-0.32874	0.16676	-0.12653	1.67287	0.01039	0.43967	0.37002	0.69517	-0.20048	1
-0.82818	-0.43100	0.17012	0.68566	-0.42075	-0.54719	-0.58724	0.34462	-0.80402	-0.08875	0.26841	0.12222	0.42876	-0.23861	-1.25136	0.07030	-0.23678	-0.62850	0.25095	0.20705	1
0.17560	-0.92235	-0.15360	-0.15195	0.35051	0.95376	0.51633	-0.29236	0.69183	0.05942	-1.18894	-0.11292	-0.36233	-0.81939	2.17180	-0.05984	0.21372	0.54687	0.44176	-0.18217	1
-0.48827	-1.36686	0.06589	0.63333	-2.74132	0.01802	-1.44592	1.78296	-3.30528	-1.85217	-2.70439	-0.17819	2.34181	0.59257	0.47263	0.34584	-0.09807	-2.05169	-0.62988	0.49930	0
-0.45888	2.05419	-0.52780	-1.01758	-1.51618	-2.85003	0.48854	0.73588	-0.78175	-1.71393	-1.41627	-0.62599	1.05072	0.14782	0.54458	0.13057	0.72769	-0.02885	-0.64278	-0.18376	0
0.18007	0.04933	-0.95135	-0.27293	-1.42140	2.64201	1.50035	0.48740	0.11373	-2.16468	-0.36528	-1.01362	0.78720	0.72245	0.59810	0.07328	1.31487	0.86777	2.38797	-0.54440	0
-0.30086	0.45060	0.13042	-1.20948	-1.13389	-1.29314	-0.83362	0.78324	-1.55848	-0.64004	-1.16178	0.02273	1.01335	-1.86982	0.57239	0.15415	-0.18353	-1.05085	-0.28314	0.29062	0
-0.71999	0.83316	-0.86634	-0.92406	-1.39396	-0.11132	1.31923	0.50755	-0.01205	-2.04146	0.86425	-0.93175	0.80089	-0.63025	0.29909	0.07904	1.19713	0.72039	-2.70754	-0.47957	0
-0.75386	1.18615	0.86112	0.38265	2.19638	-0.64434	-0.92810	-1.02320	0.95346	2.60080	-0.55318	0.99706	-1.48027	1.54032	-2.73914	-0.17876	-1.18791	-0.14741	-0.25395	0.34489	1
0.86880	0.29215	-0.30522	0.02310	1.03662	0.10776	1.18676	-0.79854	1.76969	0.35785	0.29217	-0.19464	-1.00701	0.28024	-0.24989	-0.16094	0.42554	1.32524	0.11485	-0.41729	1
-2.21186	-0.19004	0.35592	1.53343	-0.00032	2.02361	-0.81276	0.15806	-0.66039	0.43471	-0.18039	0.33267	0.15450	-0.35745	0.00680	0.03833	-0.49323	-0.69782	1.37285	0.29016	0
1.48548	-0.78704	0.00652	-2.04744	0.32871	0.62294	0.14044	-0.20739	0.36958	0.23972	-0.50663	0.03485	-0.27455	-0.97827	0.64154	-0.03992	-0.00823	0.21774	0.23987	-0.04811	1
0.89707	-0.62435	0.18310	1.27488	-1.83383	-0.63536	-1.28467	1.25439	-2.46891	-1.06915	-0.60474	0.01075	1.62683	-0.18453	-1.18967	0.24631	-0.25826	-1.64498	-2.20557	0.44733	0
1.43431	1.46225	-0.61866	0.28475	-1.30388	-0.41342	0.79630	0.55977	-0.36675	-1.67527	1.07254	-0.69235	0.83220	-0.29045	0.03240	0.09456	0.85411	0.29812	1.42876	-0.29233	0
0.54242	-0.24600	-0.30457	-0.80896	1.33362	1.20358	1.32563	-0.98825	2.11335	0.56804	0.58706	-0.16805	-1.25736	0.44670	-1.48928	-0.19757	0.42537	1.53226	0.00655	-0.46503	1
-0.92508	-0.05784	-0.27782	-0.45020	-1.26426	0.10618	0.03685	0.68558	-0.95281	-1.23084	0.11397	-0.37028	0.94646	1.12779	-0.63781	0.12633	0.38189	-0.34213	-0.79346	-0.02095	0
-2.01022	-0.18773	-0.57621	-1.32395	2.28037	0.86392	2.39323	-1.71440	3.71640	0.90358	-0.82529	-0.33916	-2.17398	0.84061	0.76914	-0.34379	0.80413	2.72864	-0.49292	-0.84034	1
-1.48158	1.35280	-1.82180	-1.33947	-1.40369	-0.81440	3.49609	0.09001	1.74849	-3.21590	-0.62867	-1.82574	0.39506	-0.46657	1.50084	-0.02256	2.52118	2.58626	-2.61813	-1.25679	0
1.56289	0.95145	0.17980	-0.27399	-1.74684	1.24689	-1.23603	1.19727	-2.36179	-1.01185	-1.70387	0.01527	1.55199	-0.36651	-0.06200	0.23521	-0.25347	-1.57751	-0.92447	0.43050	0
-2.08703	0.53482	0.14241	-0.58462	-2.37900	-0.83859	-1.44941	1.58511	-3.02648	-1.50322	-0.63731	-0.07497	2.06923	1.22898	-0.88668	0.30930	-0.20322	-1.94757	0.45839	0.50278	0
1.01539	-0.49925	0.16078	-1.17183	-0.47274	0.12793	-0.59050	0.37374	-0.84709	-0.13682	-0.45037	0.10894	0.46860	-1.87324	0.63573	0.07572	-0.22398	-0.64668	0.40685	0.20790	1
0.05390	-3.24151	-0.65329	-1.32626	2.96893	0.75703	2.89462	-2.18909	4.65888	1.29483	-0.00183	-0.35099	-2.78843	0.29716	-0.25262	-0.43717	0.91266	3.36262	0.13998	-1.01509	1
-0.23597	-1.54280	0.40486	0.74419	0.85025	-0.83432	-0.52255	-0.36438	0.23649	1.09419	0.59644	0.45282	-0.54204	-0.63276	0.76403	-0.06150	-0.55896	-0.19722	-0.63429	0.19180	0
-0.17613	0.29520	-0.43614	-1.53412	1.51028	-1.08934	1.70951	-1.15962	2.56247	0.53181	-0.80651	-0.27559	-1.46345	0.39488	1.10844	-0.23355	0.60813	1.91403	-0.45922	-0.60099	1
-0.41222	0.37915	-0.10363	0.91347	-4.54344	-0.34944	-1.91053	2.86067	-5.08347	-3.32987	-0.59697	-0.49428	3.78908	1.23022	-0.77257	0.55029	0.13240	-2.98331	-2.39030	0.65405	0
-0.60586	-0.23087	0.15462	1.71938	-2.96869	0.30382	-1.75597	1.96777	-3.73386	-1.90404	-1.33861	-0.11513	2.57214	1.45326	0.72156	0.38348	-0.22160	-2.38507	0.69292	0.60859	0
-0.79821	-1.52566	-0.17960	1.01854	0.94588	0.80926	0.85707	-0.68478	1.43138	0.44739	0.82014	-0.08515	-0.87601	-0.59697	1.23233	-0.13621	0.25123	1.01539	-0.46774	-0.30015	1
1.44780	0.76051	0.65494	0.93864	1.21337	-2.83303	-0.92191	-0.48577	0.19438	1.65580	-0.60757	0.71835	-0.74010	-1.74295	1.35919	-0.07947	-0.90462	-0.43271	1.56818	0.33661	1
2.08605	1.76119	0.20445	-1.01476	-1.54723	0.53201	-1.19797	1.08050	-2.17571	-0.84099	-1.18187	0.05578	1.39422	-0.00031	0.36166	0.21319	-0.28714	-1.48582	0.44947	0.41814	0
0.03176	-0.92589	-0.48382	0.07567	-1.60055	0.13903	0.34824	0.80936	-0.96128	-1.71965	-0.14366	-0.59225	1.14097	-0.11367	-0.04512	0.14572	0.66652	-0.17423	-0.16508	-0.13420	0
-0.13111	1.37560	-0.37176	-0.57753	1.61839	-0.14166	1.61360	-1.20023	2.56860	0.68670	2.03553	-0.20595	-1.52677	-0.40410	0.30232	-0.23999	0.51918	1.86366	1.99209	-0.56609	1
0.67895	-0.10343	0.14002	-0.81240	-1.89980	1.49743	-1.21750	1.27748	-2.46563	-1.16829	2.09584	-0.03528	1.66382	-1.23905	1.85770	0.24983	-0.19873	-1.60682	1.59444	0.42294	0
-1.95110	-0.18585	0.29152	0.14359	0.19000	-1.96707	-0.57580	0.00774	-0.31998	0.49020	-0.05659	0.28912	-0.03401	0.31000	-1.11719	0.00789	-0.40352	-0.43813	1.21897	0.20674	0
1.46418	-0.29968	0.31720	0.99686	-0.06959	0.03824	-0.75710	0.18520	-0.66903	0.33856	2.62079	0.29042	0.19617	-0.05020	-1.44859	0.04273	-0.43975	-0.67051	-1.11197	0.26986	0
0.48722	0.40017	0.16834	0.76731	-0.60388	0.49663	-0.66972	0.46099	-1.01337	-0.22004	-0.86688	0.10453	0.58253	-2.01406	0.63510	0.09273	-0.23477	-0.75345	-0.02969	0.23537	1
0.19613	-0.05390	0.25157	-0.90407	-1.91769	-0.36146	-1.48064	1.33840	-2.69326	-1.04459	1.12186	0.06742	1.72726	-0.98230	0.41645	0.26404	-0.35336	-1.83800	2.32004	0.51677	0
1.39204	-0.49156	-0.93049	0.11113	-1.39999	-0.38788	1.46284	0.48295	0.09991	-2.12409	-0.51685	-0.99224	0.77817	-1.41273	1.30607	0.07288	1.28601	0.84190	0.61903	-0.53088	0
-0.06327	-1.16207	-0.29947	-0.65975	-0.92970	2.29191	0.24439	0.46195	-0.52417	-1.02142	-0.39947	-0.36126	0.65476	1.58212	1.86746	0.08266	0.41271	-0.06506	0.12919	-0.09298	0
0.23783	-0.60034	-0.56289	0.47963	2.27549	1.04820	2.36052	-1.70537	3.68604	0.91640	0.00306	-0.32714	-2.16409	0.59354	-0.83818	-0.34175	0.78567	2.69912	0.58462	-0.82869	1
-2.06487	-0.58992	-0.01041	1.22180	0.43357	-1.50583	0.22866	-0.28199	0.52274	0.29296	-0.80935	0.02820	-0.37038	0.33104	-0.04991	-0.05470	0.01549	0.32447	-1.02572	-0.07896	1
0.15141	0.03214	-0.81873	-0.29269	-0.71942	-1.12042	1.52930	0.09713	0.68291	-1.50771	0.02234	-0.82825	0.25230	-1.72577	-0.75487	0.00081	1.13282	1.10015	1.69355	-0.55041	0
-0.73096	-0.45001	0.05692	0.75792	-1.55634	-0.41619	-0.86545	1.02090	-1.91271	-1.02770	-0.53534	-0.08293	1.33798	1.25715	-1.13007	0.19844	-0.08272	-1.20306	0.35845	0.29937	0
0.99706	-0.23781	-0.57805	1.12735	-1.55421	0.47315	0.58528	0.73792	-0.73274	-1.80213	0.52069	-0.67628	1.06104	0.46643	-0.70291	0.12986	0.79722	0.04296	-1.07953	-0.21854	0
0.20786	-1.66513	0.06577	0.13260	-0.34431	1.86907	-0.31287	0.24944	-0.52176	-0.16238	-0.15047	0.03136	0.31905	-2.00174	-0.75430	0.04962	-0.09199	-0.37037	-0.66316	0.10957	1
-1.37241	2.50545	0.09187	-0.30563	-0.15758	-1.77988	-0.28422	0.14156	-0.35334	0.00116	1.89515	0.07209	0.17279	-0.45164	1.06417	0.02936	-0.12770	-0.29058	-0.26316	0.10050	1
-0.19308	0.24410	-0.13366	1.05032	0.77826	1.22055	0.67297	-0.55717	1.15155	0.38535	-1.52317	-0.05687	-0.71466	0.27391	2.01355	-0.11055	0.18715	0.80779	-0.53141	-0.23545	1
-0.43387	0.45050	0.23952	1.72216	0.48179	0.39458	-0.31917	-0.20199	0.11527	0.63236	0.55594	0.26603	-0.30277	-0.26176	-0.42576	-0.03376	-0.33073	-0.13156	-1.90494	0.11692	1
0.18383	0.57313	0.24560	2.69303	-0.21664	-0.03144	-0.66312	0.24752	-0.70700	0.14739	-0.35963	0.21063	0.28924	-1.78587	-0.84843	0.05320	-0.34088	-0.63330	0.30111	0.23540	0
0.21669	0.03302	-0.51592	0.29567	2.29282	-0.02935	2.26147	-1.69563	3.61907	0.98602	0.77402	-0.28172	-2.15836	1.34694	0.39531	-0.33884	0.72062	2.61921	-0.00748	-0.79322	1
-0.90850	0.28119	-0.22048	0.60411	0.46231	-0.27301	0.72186	-0.39354	0.94567	0.05652	-1.53028	-0.16566	-0.48566	1.83256	0.58502	-0.08085	0.30667	0.75636	-0.12244	-0.25486	1
0.07125	2.12477	0.15409	-1.29351	-1.37612	-0.81538	-1.00214	0.94870	-1.88364	-0.78189	1.92037	0.02367	1.22801	1.33134	-1.06623	0.18663	-0.21694	-1.26712	-1.22290	0.34929	0
0.52698	-0.43508	-0.49832	0.00756	1.92372	0.08128	2.04686	-1.45170	3.15785	0.74730	-1.32901	-0.29755	-1.83927	-0.31168	1.17884	-0.29133	0.69532	2.32586	-0.74233	-0.71888	1
-0.05592	1.07037	0.80987	0.33796	-0.41349	-0.24306	-2.04446	0.62371	-1.98197	0.69815	-0.11081	0.72087	0.69987	1.27189	0.00229	0.13823	-1.12333	-1.87732	-0.38824	0.72734	1
0.41157	-1.97209	-0.71605	-0.94140	-0.64478	1.49546	1.33014	0.09492	0.57917	-1.32960	-1.44393	-0.72574	0.23381	0.28803	-0.28463	0.00263	0.99070	0.95125	0.44485	-0.47885	0
-0.31991	0.37970	-0.15953	1.39083	0.73335	0.32158	0.71080	-0.53991	1.14737	0.32208	0.05861	-0.08498	-0.68796	-0.31147	0.11651	-0.10779	0.22289	0.82699	-1.22783	-0.24924	1
0.23279	0.64054	0.45480	-0.75676	1.25254	-1.84008	-0.44644	-0.59960	0.61101	1.43883	-0.11313	0.53468	-0.85988	0.12308	-0.03228	-0.10584	-0.62716	-0.01296	-1.29922	0.16711	0
0.08452	0.95630	0.15174	-0.71358	1.38898	0.08447	0.30997	-0.82129	1.33144	1.16469	-0.01701	0.26333	-1.10634	2.32467	-1.06925	-0.15531	-0.20685	0.67672	0.50502	-0.10209	1
0.50250	-1.96556	-0.44580	-0.89075	-1.55980	1.07152	0.28069	0.80016	-0.98448	-1.64447	-1.63392	-0.55315	1.12307	-0.58712	-1.50653	0.14478	0.61393	-0.22017	-0.42483	-0.10983	0
-0.27037	1.05005	-0.66141	-0.02738	-1.66996	0.96779	0.72092	0.77500	-0.71255	-1.98561	0.14299	-0.76434	1.12259	0.32466	0.39899	0.13519	0.91246	0.12518	-1.72601	-0.26767	0
0.81974	0.34612	-1.32186	-0.19547	-1.37009	-1.94157	2.37054	0.29024	0.86041	-2.58128	2.06422	-1.35547	0.58335	0.49201	-2.38491	0.02708	1.82845	1.62996	0.15809	-0.85475	0
0.30704	-0.65902	-0.28141	-0.05124	1.47571	-0.39102	1.33989	-1.06888	2.23538	0.69652	0.81747	-0.13397	-1.36722	1.32865	1.47948	-0.21263	0.39362	1.58651	-0.91346	-0.46925	1
1.80931	0.19064	0.29120	-0.21805	-0.59045	1.69996	-0.94388	0.50688	-1.22561	-0.06043	-1.03252	0.22056	0.62443	0.94131	1.07154	0.10429	-0.40500	-0.98484	0.39793	0.33333	0
0.60953	-0.02056	0.76242	-1.55537	0.59564	0.03140	-1.45923	-0.04292	-0.72221	1.35163	-1.17892	0.76478	-0.17226	0.28918	1.60758	0.00843	-1.05508	-1.07659	-0.21967	0.52463	1
1.66419	1.53740	-0.05761	-0.47606	0.36022	-1.00843	0.30177	-0.25600	0.52511	0.18356	-2.48746	-0.02235	-0.32894	1.41411	-1.52975	-0.05071	0.08073	0.36555	-0.45822	-0.10551	1
0.27301	0.13735	0.95657	-2.07464	1.89619	-0.86929	-1.28789	-0.78883	0.42789	2.50580	-0.18415	1.06003	-1.18560	2.91817	-0.01087	-0.13139	-1.32093	-0.54502	-1.13018	0.47148	1
1.24283	-0.43266	-0.16417	0.72717	0.46523	0.20935	0.59468	-0.37043	0.84464	0.12738	-0.92616	-0.11277	-0.46372	0.39246	-0.04504	-0.07515	0.22865	0.64804	-1.20944	-0.20944	1
0.51810	0.74661	-0.12193	-0.52920	-0.05636	-0.12429	0.25176	-0.01802	0.16067	-0.18874	2.27583	-0.11891	-0.00528	0.32558	-0.21138	-0.00615	0.16884	0.19946	-0.85222	-0.09023	1
0.75679	0.33506	0.12451	0.61247	-2.15734	-0.32945	-1.30379	1.43536	-2.73590	-1.36882	0.46927	-0.07231	1.87443	0.31616	0.73187	0.27998	-0.17787	-1.75703	-1.53557	0.45216	0
-0.10738	-0.33579	-0.59193	1.60568	2.39964	2.05451	2.48548	-1.79767	3.88404	0.96845	-1.06568	-0.34342	-2.28144	-1.15463	1.54281	-0.36022	0.82621	2.84309	-1.68373	-0.87254	1
1.67427	0.84527	-0.24380	-0.90092	0.85940	-0.91259	0.96278	-0.65792	1.45001	0.30796	1.51532	-0.15273	-0.83085	0.60378	0.70139	-0.13243	0.33998	1.08057	-0.54177	-0.33842	1
-3.83666	0.64367	-0.61645	1.23683	2.07850	0.10770	2.38971	-1.60311	3.55663	0.71207	2.20647	-0.39444	-2.02107	2.07734	0.99822	-0.32317	0.85941	2.66594	0.07965	-0.84033	1
-1.49426	0.28639	-0.41173	0.18087	1.42745	-0.90016	1.61463	-1.09581	2.42102	0.50324	0.93896	-0.26002	-1.38297	-0.18859	-0.41345	-0.22069	0.57410	1.80809	-1.52977	-0.56763	1
0.48059	0.53421	-0.91150	-0.87299	-1.21030	2.33783	1.50912	0.37003	0.28495	-1.96715	1.04095	-0.95790	0.62634	-0.72674	-0.86076	0.05149	1.26016	0.93770	-1.26526	-0.54623	0
-0.76176	0.89186	-0.61366	-0.29970	-1.61208	0.44490	0.63925	0.75915	-0.73389	-1.88646	-0.65704	-0.71464	1.09444	-1.11329	0.85072	0.13318	0.84643	0.07218	0.99456	-0.23816	0
1.14949	1.46644	-0.15252	-1.57434	0.81609	-1.08202	0.73389	-0.58973	1.23045	0.38898	-1.53260	-0.07119	-0.75475	-1.40922	-0.33867	-0.11726	0.21337	0.87128	0.26931	-0.25697	1
-0.38940	0.62353	-0.48174	1.35581	1.94404	-1.58719	2.01860	-1.45734	3.15070	0.78190	-1.19796	-0.28027	-1.84924	1.80542	-0.20732	-0.29206	0.67239	2.30761	-0.42657	-0.70867	1
-0.31875	-0.19570	-0.34823	-1.02981	-0.18420	0.32686	0.70801	-0.03660	0.43188	-0.55541	-0.05152	-0.34163	0.00454	1.06009	-1.38930	-0.01471	0.48212	0.55334	0.50309	-0.25390	1
-0.49945	0.43521	-0.35400	0.66909	1.37582	-0.07022	1.45842	-1.03717	2.25401	0.53739	-0.34376	-0.21057	-1.31438	-0.74150	-0.28711	-0.20810	0.49397	1.65873	0.12146	-0.51218	1
-0.11480	0.19260	0.08040	0.56677	-1.81298	-0.22104	-1.04034	1.19550	-2.25425	-1.17995	-2.09936	-0.08343	1.56473	2.39211	0.06937	0.23268	-0.11589	-1.42906	0.68322	0.36023	1
0.14305	-0.06408	0.24837	0.84961	-0.73059	-1.84379	-0.91232	0.57754	-1.30890	-0.21157	-2.19613	0.16826	0.72413	0.53629	-0.89032	0.11700	-0.34599	-0.99917	-0.16212	0.32120	0
0.88361	0.38083	-0.28053	-1.36620	1.05945	0.48459	1.14117	-0.80219	1.75041	0.40412	0.26516	-0.16956	-1.01558	1.34272	0.26748	-0.16110	0.39137	1.29285	-0.64900	-0.40087	1
-0.18820	0.40944	1.21302	-0.10359	3.01940	1.12493	-1.34260	-1.39365	1.25654	3.61108	0.11339	1.39800	-2.02229	-0.27667	-1.74277	-0.24260	-1.67355	-0.25993	0.45899	0.49794	1
0.70935	0.34166	0.70728	0.01946	1.60995	0.72906	-0.85399	-0.71627	0.55782	1.99935	-1.21658	0.80196	-1.05207	-0.27131	0.35117	-0.12284	-0.97616	-0.25715	-1.12153	0.31481	1
2.57200	-1.09622	-0.04844	-2.24943	1.47955	-1.24225	0.80980	-0.96801	1.80781	0.98392	0.43163	0.08414	-1.26951	-0.06787	-1.12559	-0.18804	0.07078	1.13258	0.73968	-0.27998	1
0.46437	-0.15032	0.40001	-0.55055	0.52172	-2.07559	-0.66674	-0.15636	-0.13600	0.85665	-1.04258	0.41955	-0.26692	-0.32670	-0.08607	-0.02143	-0.55305	-0.41813	-1.17223	0.24125	0
1.39097	-0.01789	1.75117	-1.35597	2.21517	-0.38387	-2.95134	-0.64048	-0.67525	3.70170	-0.04525	1.83069	-1.11044	-0.97640	0.20228	-0.08531	-2.42130	-1.87872	-1.23310	1.06732	1
0.24207	-0.64116	-0.64024	-0.85098	2.40037	-1.42417	2.59614	-1.81957	3.97450	0.90993	-0.90265	-0.38852	-2.30299	-0.26506	1.91161	-0.36550	0.89317	2.93831	2.69833	-0.91204	0
-0.46581	0.38632	0.19403	-0.15084	-0.87620	0.24132	-0.85707	0.64659	-1.37721	-0.38063	1.75548	0.10473	0.82346	-0.20447	-1.15101	0.12915	-0.27105	-0.99479	1.57302	0.30058	0
0.29096	-0.17529	1.03204	-0.50701	1.58491	0.10717	-1.60732	-0.55621	-0.07352	2.37857	0.36039	1.10335	-0.89021	0.39932	-1.07851	-0.08481	-1.42629	-0.91126	0.50429	0.58360	1
1.05817	0.60988	0.09455	0.47051	-0.75495	-0.73606	-0.57265	0.52491	-1.05196	-0.41671	0.79492	0.02235	0.67804	-0.03993	-0.31094	0.10346	-0.13289	-0.71479	1.34914	0.19979	0
1.10082	0.33855	0.20287	1.06137	-1.18012	-1.15335	-1.02088	0.84495	-1.74651	-0.58410	0.21662	0.08641	1.08375	-0.93793	1.13731	0.16766	-0.28404	-1.22526	-1.02575	0.35718	0
0.01222	-0.47655	-1.29672	-1.19667	-1.26346	0.98385	2.36352	0.23318	0.93759	-2.47538	-0.89360	-1.32264	0.50427	-1.30459	0.12589	0.01661	1.79387	1.65545	-1.64138	-0.85159	0
-2.52956	0.41487	0.17921	-0.29661	-2.88659	1.55416	-1.77330	1.92615	-3.68411	-1.81611	0.04351	-0.08497	2.51351	0.46329	0.85398	0.37598	-0.25547	-2.37567	0.55814	0.61528	0
-0.61086	0.27658	0.54999	0.50448	0.93583	1.86882	-0.81346	-0.35476	0.06673	1.33188	-1.57088	0.59597	-0.55137	0.00856	0.41971	-0.05646	-0.75986	-0.42166	1.35557	0.29618	1
-0.59751	-0.46440	0.11235	1.42237	-2.76042	1.19411	-1.56103	1.81578	-3.41362	-1.80886	0.78339	-0.13643	2.37807	0.46206	-0.98117	0.35320	-0.16251	-2.15615	-0.25154	0.54027	0
-0.39990	0.33165	0.69857	-0.74517	1.71415	0.06837	-0.78487	-0.78679	0.69495	2.06218	1.71103	0.80294	-1.14378	-1.04716	-1.74647	-0.13666	-0.96385	-0.16701	0.52396	0.29078	1
-0.83606	0.20953	0.44272	1.42450	0.16968	1.07534	-0.93060	0.08780	-0.62396	0.66063	0.23385	0.42868	0.04866	-1.09163	0.21067	0.02667	-0.61309	-0.74871	1.03544	0.33328	1
-1.02937	-0.36928	0.10057	-1.35267	-1.87957	1.21194	-1.11787	1.24704	-2.36898	-1.20223	-1.77624	-0.07039	1.62966	0.14339	0.26125	0.24308	-0.14401	-1.51531	0.40865	0.38750	0
-1.15200	-0.17285	-0.81712	0.10908	-1.05073	-1.49554	1.36905	0.30980	0.29522	-1.73932	0.44232	-0.85572	0.53258	-0.43576	-0.01230	0.04192	1.12977	0.86464	-0.75073	-0.49524	0
-0.94895	1.53914	-0.46457	-0.90690	-0.75853	-0.20020	0.70222	0.27922	-0.01926	-1.10250	-0.28213	-0.50061	0.43877	1.57240	1.39923	0.04375	0.64193	0.37858	1.23070	-0.25538	0
0.48731	-0.90067	0.79229	1.07193	1.73258	0.83966	-0.99013	-0.75702	0.54256	2.18969	1.08006	0.89215	-1.11872	-0.96420	-1.35752	-0.12885	-1.09367	-0.33777	0.94279	0.36417	1
-0.22535	-0.30725	-0.02318	1.66666	-0.06761	0.62558	0.02098	0.03297	-0.03551	-0.07600	-0.09872	-0.02758	0.04700	1.36909	-0.22327	0.00586	0.03196	-0.00198	0.82642	-0.00791	1
0.68357	0.69348	0.24238	-1.36596	-1.08716	-0.47884	-1.06716	0.80300	-1.71185	-0.47028	1.05994	0.13148	1.02244	-0.39201	-0.86278	0.16042	-0.33857	-1.23752	0.61701	0.37428	0
2.11130	-0.60568	-0.42501	-0.86057	-0.40692	-0.61678	0.77805	0.07183	0.31564	-0.80625	-1.18097	-0.43287	0.15921	-0.03204	-1.34800	0.00456	0.58797	0.54762	-1.15168	-0.28028	0
0.61022	-0.34255	-0.00711	0.15697	-3.64525	0.05898	-1.70644	2.32887	-4.21953	-2.57867	-0.96273	-0.32549	3.07297	0.17046	0.44687	0.44968	0.00085	-2.54257	-0.20661	0.58673	0
1.08522	-0.74239	-1.05800	0.03856	-0.68658	0.54807	2.09110	-0.03000	1.16474	-1.77694	1.89789	-1.04903	0.12091	-0.11600	-1.33949	-0.02899	1.46447	1.59214	-0.11381	-0.75078	0
-1.20391	-0.73467	-0.33604	0.22526	1.33849	1.15724	1.39976	-1.00532	2.17735	0.53302	1.18355	-0.19704	-1.27510	0.95594	-0.17150	-0.20155	0.46898	1.59734	-1.16466	-0.49147	1
-1.28948	-0.50430	-0.58298	0.05845	-0.93969	-1.84027	0.88695	0.34260	-0.01004	-1.37491	-1.76539	-0.62714	0.54034	-0.60782	1.32817	0.05339	0.80557	0.48360	1.74094	-0.32245	0
-0.62709	1.35236	-0.04326	-0.04092	0.88385	0.62532	0.51646	-0.58462	1.10651	0.57026	2.05207	0.03687	-0.76458	-2.36486	-0.16927	-0.11387	0.06213	0.70465	-1.70596	-0.17893	1
-1.37208	1.60562	-0.67415	1.17994	-1.22372	-0.38439	0.96089	0.48387	-0.17077	-1.68658	1.20582	-0.73721	0.74051	-2.08074	-0.20577	0.07868	0.93122	0.46311	-0.93680	-0.35059	0
0.46321	-1.17559	0.32931	-1.36714	-0.47677	0.17184	-0.97719	0.45107	-1.16430	0.06629	0.59723	0.26613	0.54503	-0.89507	0.55325	0.09435	-0.45754	-0.97982	-0.94835	0.34592	0
-0.42376	0.71141	0.71258	-0.45341	0.46430	-0.65737	-1.40750	0.01900	-0.78229	1.19812	0.80804	0.70670	-0.08302	3.11291	-0.04897	0.01930	-0.98634	-1.07101	-0.84807	0.50535	1
0.78203	-0.22694	-0.03600	-0.91162	0.02495	1.05221	0.09399	-0.03193	0.09574	-0.02640	2.28879	-0.03147	-0.03666	0.40000	0.09743	-0.00696	0.04995	0.08806	-1.76324	-0.03340	0
-1.75544	0.01612	0.15490	-0.69515	-1.40687	0.71517	-1.01853	0.96874	-1.92086	-0.80258	-0.51591	0.02174	1.25432	0.14331	-0.05112	0.19052	-0.21814	-1.29028	-0.92539	0.35495	0
-1.00131	-1.71060	-0.95274	-0.92219	-0.60508	2.93541	1.88930	-0.03545	1.06419	-1.59086	-1.56799	-0.94352	0.09775	-0.39309	-1.02792	-0.02774	1.31881	1.44300	-1.49246	-0.67823	0
1.85665	0.79784	0.48179	-0.48177	1.33188	-0.25634	-0.47057	-0.63838	0.65308	1.52776	0.04549	0.56686	-0.91514	-1.85934	-0.53805	-0.11274	-0.66437	-0.01022	0.55834	0.17621	1
